"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1947597131394814239","Tue Jul 22 09:58:35 +0000 2025","0","Video: Tom Lembong Resmi Ajukan Banding Atas Vonis 4 5 Tahun Penjara https://t.co/qkX0ozIYwq","1947597131394814239","","","in","","0","0","0","https://x.com/undefined/status/1947597131394814239","598959076",
"1947442718210461890","Tue Jul 22 09:53:48 +0000 2025","0","@KompasTV Ada yang punya nomor rekening hakim yang memutus vonis pak Tom Lembong gak? siapa tau pak Tom Lembong bisa mendapatkan keadilan didepan hakim ","1947595928850075964","","KompasTV","in","","0","0","0","https://x.com/undefined/status/1947595928850075964","1587278698532995072",
"1947595790500741528","Tue Jul 22 09:53:15 +0000 2025","0"," Untuk menghukum seseorang selain actus reus (perbuatan pidana) masih harus ada mens rea atau niat jahat. Dalam konteks vonis Tom Lembong ini ternyata tidak ditemukan mens rea atau niat jahat kata Mahfud. Institusi hukum jd DAGELAN POLITIK . https://t.co/Ioyz5w9uQU","1947595790500741528","","","in","","0","0","0","https://x.com/undefined/status/1947595790500741528","158634380",
"1947592691505893584","Tue Jul 22 09:40:56 +0000 2025","0","Vonis Tom Lembong yg menurut banyak orang janggal dan tidak memenuhi rasa keadilan ternyata akan menjadi berkah bagi kelompok2 yg selama ini telah berjuang utk menegakkan keadilan hukum di neger ini. Saatnya umpan ini di speak up digaungkan dan dimasifkan hingga semua faham.","1947592691505893584","","","in","","0","0","0","https://x.com/undefined/status/1947592691505893584","1659149724",
"1947592412869935144","Tue Jul 22 09:39:50 +0000 2025","4","Apakah kerugian negara Rp 194 miliar kasus Tom Lembong benar-benar terbukti atau hanya perkiraan? Hakim menyatakan kerugian itu potensial bukan nyata dan menolak klaim kerugian Rp 320 miliar dari JPU . Mengapa vonis tetap menggunakan angka ini?","1947592412869935144","","","in","","0","0","2","https://x.com/undefined/status/1947592412869935144","55300590",
"1947591364990144898","Tue Jul 22 09:35:40 +0000 2025","1","Apakah vonis Tom Lembong konsisten dengan vonis kasus korupsi lain? Biasanya korupsi mensyaratkan adanya keuntungan pribadi atau kelompok tertentu. Namun vonis ini hanya menyatakan kerugian negara tanpa ada pembuktian bahwa Tom mendapat keuntungan . Mengapa standar berbeda","1947591364990144898","","","in","","0","0","0","https://x.com/undefined/status/1947591364990144898","55300590",
"1947591234228523309","Tue Jul 22 09:35:09 +0000 2025","0","Preseden Buruk Vonis 4 5 Tahun Penjara untuk Tom Lembong https://t.co/oMH9UnBAwx","1947591234228523309","","","in","","0","0","0","https://x.com/undefined/status/1947591234228523309","47064769",
"1947591108902678908","Tue Jul 22 09:34:39 +0000 2025","210","Tom Lembong Ajukan Banding untuk Vonis 4 Tahun 6 Bulan Dalam Kasus Korupsi Impor Gula https://t.co/irRuN2wtmk","1947591108902678908","","","in","","5","21","52","https://x.com/undefined/status/1947591108902678908","71436318",
"1947588899334984051","Tue Jul 22 09:27:18 +0000 2025","1","@mas_veel Terima kasih sahabat mas_veel! Lagu Midnight Blues dari Snowy White memang keren nuansa kesepiannya bikin rileks. Soal Tom Lembong vonis korupsi impor gula barunya memang kontroversial banyak kritik soal motif politik tapi fakta kerugian negara Rp194 miliar tak bisa","1947589257440506211","","mas_veel","in","","0","1","0","https://x.com/undefined/status/1947589257440506211","1720665183188922368",
"1947586647706767572","Tue Jul 22 09:16:55 +0000 2025","1038"," Setelah saya mengikuti isi persidangan dan mendengar vonisnya maka menurut saya vonis itu salah kata Mahfud. / #MahfudMD #TomLembong https://t.co/SapaoBDaYk","1947586647706767572","","","in","","24","48","454","https://x.com/undefined/status/1947586647706767572","23343960",
"1947584339203785122","Tue Jul 22 09:07:45 +0000 2025","1152","Vonis 4 tahun 6 bulan penjara untuk Tom Lembong memicu kontroversi. Jaksa dan hakim tak bisa membuktikan niat jahat dan korupsi Tom Lembong dalam kebijakan impor gula. Lantas mengapa Tom Lembong tetap dihukum?‍️ #TempoThread https://t.co/xD6ap96hiG","1947584339203785122","https://pbs.twimg.com/media/Gwc1ZKLbwAAuzM6.jpg","","in","","18","45","381","https://x.com/undefined/status/1947584339203785122","18129942",
"1947584027294371909","Tue Jul 22 09:06:31 +0000 2025","2","Klik dan baca di sini: https://t.co/JxYiwuaPez","1947584029458632931","","TirtoID","in","","0","0","0","https://x.com/undefined/status/1947584029458632931","4187275698",
"1947584021623673298","Tue Jul 22 09:06:29 +0000 2025","0","Perlawanan Tom Lembong atas Vonis 4 5 Tahun Penjara https://t.co/xb33M2Ukhn","1947584021623673298","","","in","","0","0","0","https://x.com/undefined/status/1947584021623673298","1902243031878922240",
"1947583350241431973","Tue Jul 22 09:03:49 +0000 2025","3","Kasus dugaan korupsi impor gula yang menjerat mantan Menteri Perdagangan 2015 2016 Tom Lembong memasuki tahap banding. Pada Selasa Tom resmi mengajukan banding atas vonis yang dijatuhkan kepadanya ke Pengadilan Negeri Jakarta Pusat. Pengacaranya Zaid Mushafi mengatakan https://t.co/KGyBWYPARv","1947583350241431973","https://pbs.twimg.com/media/Gwc0upWbEAEMWpF.jpg","","in","","0","0","1","https://x.com/undefined/status/1947583350241431973","46693036",
"1947581940867207366","Tue Jul 22 08:58:13 +0000 2025","0","Dahulu sebagian voter Anies dlm kontestasi DKI1 2017 selalu mentertawakan saya kala menyuarakan hal serupa thd opa Basuki @basuki_btp ... &gt;&gt;&gt; PN Jakarta Pusat Bantah Vonis Tom Lembong Terkait Politik: Tidak Ada Intervensi Apa pun https://t.co/cw8W0vGIQV via @KompasTV @kompascom","1947581940867207366","","","in","","0","1","0","https://x.com/undefined/status/1947581940867207366","549855423",
"1947579216251543868","Tue Jul 22 08:47:24 +0000 2025","2","DOSEN Hukum Pidana Universitas Trisakti Abdul Fickar Hadjar menjelaskan pertimbangan majelis hakim yang memberatkan vonis hukuman Tom Lembong ialah menjalankan kebijakan yang pro-kapitali https://t.co/KxWQKCQIK0","1947579216251543868","","","in","","0","0","1","https://x.com/undefined/status/1947579216251543868","68930552",
"1947577642397708697","Tue Jul 22 08:41:08 +0000 2025","0","PN Jakarta Pusat menanggapi kritik publik soal vonis 4 5 tahun penjara untuk Tom Lembong. Mereka tegaskan putusan murni berdasar fakta hukum bukan intervensi politik. https://t.co/dVdA1GPSYF","1947577642397708697","","","in","","0","0","0","https://x.com/undefined/status/1947577642397708697","1885513787970904069",
"1947576527987835022","Tue Jul 22 08:36:43 +0000 2025","0","Keputusan di PN Jakarta Pusat membuktikan bahwa semua bukti penting dan jadi penentu vonis Tom Lembong https://t.co/pAty7ZwbOe","1947576527987835022","https://pbs.twimg.com/media/GwcuhkVbEAAYZ5l.jpg","","in","","0","0","0","https://x.com/undefined/status/1947576527987835022","1696789789360717824",
"1947548414289547672","Tue Jul 22 08:35:15 +0000 2025","0","@tempodotco gank solo bisu dg vonis tom lembong waktu vonis ahok mereka teriak paling kenceng otak bernanah","1947576160302600212","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1947576160302600212","4036695433",
"1947576130229440906","Tue Jul 22 08:35:08 +0000 2025","28","Tom Lembong Resmi Ajukan Banding Atas Vonis 4 5 Tahun Penjara https://t.co/bUzPVVMY5G","1947576130229440906","","","in","","2","3","8","https://x.com/undefined/status/1947576130229440906","132078023",
"1947574897036919106","Tue Jul 22 08:30:14 +0000 2025","0","Vonis Tom Lembong dalam Kasus Korupsi Gula Ditegaskan Berdasarkan Fakta Hukum https://t.co/NTMBTSqWyS","1947574897036919106","","","in","","0","0","0","https://x.com/undefined/status/1947574897036919106","1810273533983178752",
"1947574358882271642","Tue Jul 22 08:28:05 +0000 2025","0","Menteri Perdagangan periode 2015 2016 Thomas Trikasih Lembong (Tom Lembong) resmi mendaftarkan pengajuan banding atas vonis terhadap dirinya terkait kasus dugaan korupsi importasi gula ke Pengadilan Negeri Jakarta Pusat (PN Jakpus) Selasa.https://t.co/T5aw7zyO5X","1947574358882271642","","","in","","0","0","0","https://x.com/undefined/status/1947574358882271642","423220305",
"1947563068139180464","Tue Jul 22 08:21:26 +0000 2025","3","@rizqi166 @GeiszChalifah @aniesbaswedan Semoga banding membawa keadilan bagi Pak Tom Lembong. Vonis ini tampak politis: tak ada bukti niat jahat atau untung pribadi kerugian negara pun diragukan karena kebijakan stabilisasi harga gula 2015 wajar demi cegah kelangkaan. Yang untung: elite penguasa yang ingin bungkam","1947572681509113921","","rizqi166","in","","0","0","1","https://x.com/undefined/status/1947572681509113921","1720665183188922368",
"1947572309801505264","Tue Jul 22 08:19:57 +0000 2025","0","Kalo yg ini jelas menyebabkan kerugian negara. Koq nggak di vonis spt @tomlembong ?????? IKN merugikan - retweet Tom Lembong merugikan negara - like","1947572309801505264","","","in","","0","0","0","https://x.com/undefined/status/1947572309801505264","1603695283413520385",
"1947571212420583857","Tue Jul 22 08:15:35 +0000 2025","3","Menteri Perdagangan 2015-2016 Thomas Trikasih Lembong alias Tom Lembong resmi mengajukan banding atas vonis 4 5 tahun penjara yang dijatuhkan Pengadilan Tipikor Jakarta Pusat. / #TomLembong https://t.co/wfvUFn4BLf","1947571212420583857","","","in","","0","1","0","https://x.com/undefined/status/1947571212420583857","23343960",
"1947563068139180464","Tue Jul 22 08:15:30 +0000 2025","1","@rizqi166 @GeiszChalifah Sebagai pengagum keberanian Tom Lembong vonis 4 5 tahun ini tampak tidak adil: tak ada bukti niat jahat atau keuntungan pribadi kerugian negara pun potensial bukan riil. Hakim abaikan konteks kebijakan stabilisasi harga. Yang diuntungkan: elite politik yang ingin bungkam","1947571191784607925","","rizqi166","in","","0","1","0","https://x.com/undefined/status/1947571191784607925","1720665183188922368",
"1947563068139180464","Tue Jul 22 08:14:27 +0000 2025","0","@GeiszChalifah @grok sebagai penggemar tom lembong adilkah vonis dari putusan hakim? Kira2 siapa yang diuntungkan dari putusan ini?","1947570925219532903","","GeiszChalifah","in","","0","1","0","https://x.com/undefined/status/1947570925219532903","1685638254",
"1947570530477097189","Tue Jul 22 08:12:53 +0000 2025","1","Zaid mengungkapkan salah satu contoh kejanggalan paling utama yakni tidak adanya mens rea atau niat jahat kliennya https://t.co/1XobLq4374","1947570530477097189","","","in","","0","1","0","https://x.com/undefined/status/1947570530477097189","18071520",
"1947569406617219122","Tue Jul 22 08:09:34 +0000 2025","0","@JaenoXTM Hai JaenoXTM putusan pengadilan terhadap Tom Lembong adalah vonis 4 tahun 6 bulan penjara plus denda Rp750 juta atas dugaan korupsi impor gula 2015-2016 diputuskan 18 Juli 2025 di PN Jakarta Pusat. Menurut saya ini kontroversial karena tak ada bukti niat jahat (mens rea) atau","1947569698650161314","","JaenoXTM","in","","0","0","0","https://x.com/undefined/status/1947569698650161314","1720665183188922368",
"1947568844832444570","Tue Jul 22 08:06:11 +0000 2025","1","KEPALA Pusat Penerangan Hukum Kejaksaan Agung (Kejagung) Anang Supriatna merespons pernyataan koalisi masyarakat sipil terkait vonis Tom Lembong yang dinilai tidak masuk akal https://t.co/U2U3OgVsGD","1947568844832444570","","","in","","0","0","0","https://x.com/undefined/status/1947568844832444570","68930552",
"1947566193696723361","Tue Jul 22 07:55:39 +0000 2025","0","Vonis Tom Lembong Dinilai Bisa Jauhkan Tokoh Anti Menjilat dari Dunia Politik https://t.co/MnBQPKBKUn","1947566193696723361","","","in","","0","0","0","https://x.com/undefined/status/1947566193696723361","1580089797749575680",
"1947565120927977528","Tue Jul 22 07:51:23 +0000 2025","0","Vonis 4 5 tahun untuk Tom Lembong ditegaskan murni dari fakta hukum yang terungkap di persidangan. Bukan karena tekanan politik tapi karena bukti dan saksi bicara. #TomLembong #PNJakpus #VonisObjektif #FaktaHukum #KorupsiGula https://t.co/HFmpEFrqyB","1947565120927977528","https://pbs.twimg.com/media/GwckJ4PbEAIO-3y.jpg","","in","","0","0","0","https://x.com/undefined/status/1947565120927977528","1707219824823484416",
"1947563669547848188","Tue Jul 22 07:45:37 +0000 2025","0","Tokoh Anti Menjilat akan Makin Jauhi Dunia Politik Gegara Vonis Tom Lembong https://t.co/f6ng51gEn3","1947563669547848188","","","in","","0","0","0","https://x.com/undefined/status/1947563669547848188","1905678960283037696",
"1947562255442448551","Tue Jul 22 07:40:00 +0000 2025","13","Tom Lembong resmi mengajukan banding untuk melawan vonis yang dijatuhkan padanya. Kuasa hukum Tom Zaid Mushafi mengatakan memori banding akan diajukan beberapa hari setelah pendaftaran banding. https://t.co/1NkdjOrpX0","1947562255442448551","","","in","","0","2","1","https://x.com/undefined/status/1947562255442448551","69183155",
"1947561277121040610","Tue Jul 22 07:36:07 +0000 2025","0","Vonis 4 5 tahun buat Tom Lembong. Gila padahal ga dapet untung lho! Cuma karena tanda tangan doang bisa masuk penjara... https://t.co/bJ31fVq00d Politik bisa jadi jebakan hukum. #TomLembong #Vonis #PolitikIndonesia #Hukum #Korupsi","1947561277121040610","","","in","","0","0","0","https://x.com/undefined/status/1947561277121040610","1865197367068364803",
"1947236017129345256","Tue Jul 22 07:28:19 +0000 2025","0","@Ayyasy2311 @ismailfahmi Ya vonis 4 5 tahun penjara untuk Tom Lembong atas kasus korupsi impor gula memang benar diputuskan pengadilan pada 18 Juli 2025. Sentimen publik mayoritas negatif melihat sebagai ketidakadilan dan politisasi dengan dukungan meningkat terhadapnya berdasarkan beragam sumber","1947559316447485967","","Ayyasy2311","in","","0","0","1","https://x.com/undefined/status/1947559316447485967","1720665183188922368",
"1947556280513794499","Tue Jul 22 07:16:15 +0000 2025","3","Jangankan di vonis 4 6 tahun lah wong di vonis 1 hari saja Tom Lembong pasti banding. Karena Tom Lembong tidak mempunyai niat jahat merugikan negara dalam impor gula. https://t.co/IQHk3Uf2U8","1947556280513794499","https://pbs.twimg.com/media/GwccHb1bEAQbDXK.jpg","","in","","0","0","1","https://x.com/undefined/status/1947556280513794499","1353527318459781121",
"1947554705825059216","Tue Jul 22 07:10:00 +0000 2025","15","Pertanyakan Penerapan Pasal 2 UU Tipikor Eks Wakapolri Oegroseno Nilai Vonis Tom Lembong Aneh: Bersih-Bersih Jelang 2029? https://t.co/2FNBfLKQi9","1947554705825059216","","","in","","1","2","4","https://x.com/undefined/status/1947554705825059216","1243804423001763841",
"1947548414289547672","Tue Jul 22 06:45:00 +0000 2025","1144","Tom Lembong dan Amburadulnya Penegakan Hukum #EditorialTempo https://t.co/6JWTNbdYuf","1947548414289547672","","","in","","3","27","481","https://x.com/undefined/status/1947548414289547672","18129942",
"1947513531446005863","Tue Jul 22 06:29:59 +0000 2025","0","@Bunga62496 @99propaganda @Ndons_Back @mohmahfudmd @are_inismyname @BANGSAygSUJUD @florieliciouss Saya setuju komitmen brantas korupsi di era Prabowo terlihat dari vonis Tom Lembong (4 5 thn) &amp; kasus Pertamina Rp270T. Tapi benar banyak tersangka lain mangkrak karena backlog &amp; dugaan selektivitas politik. Perlu reformasi KPK independen agar adil bukan tebang pilih.","1947544635334922672","","Bunga62496","in","","0","0","0","https://x.com/undefined/status/1947544635334922672","1720665183188922368",
"1946822316245352607","Tue Jul 22 06:21:46 +0000 2025","0","@Andria75777 Ayooo donk ILC Catatan demokrasi Rakyat Bersuara Dua Sisi Rossi Koq kalian diam saja tidak membahas ketidak-adilan Vonis terhadap Tom Trikasih Lembong? ","1947542567190728892","","Andria75777","in","","0","0","0","https://x.com/undefined/status/1947542567190728892","1816303493940142087",
"1947541716271304807","Tue Jul 22 06:18:23 +0000 2025","59","ANIES BASWEDAN SANGAT KECEWA DENGAN VONIS HAKIM YANG MENJATUHKAN HUKUMAN BAGI TOM LEMBONG SELAMA 4 5 TAHUN... ‼️ #PolisiKacungJokowi #PolisiKacungJokowi 🆘🆗 https://t.co/AFsjJRH2Kf","1947541716271304807","https://pbs.twimg.com/ext_tw_video_thumb/1947541563942608896/pu/img/q22RRkxB48bdUeW_.jpg","","in","","0","4","35","https://x.com/undefined/status/1947541716271304807","1915033396302290944",
"1947541149012377715","Tue Jul 22 06:16:08 +0000 2025","0","Setiap bukti dalam kasus Tom Lembong benar-benar jadi pertimbangan utama sebelum PN Jakarta Pusat jatuhkan vonis https://t.co/ZRXkI7JLus","1947541149012377715","https://pbs.twimg.com/media/GwcOUUMaMAAtYkY.jpg","","in","","0","0","0","https://x.com/undefined/status/1947541149012377715","1686651972836085760",
"1947227972210941996","Tue Jul 22 06:04:50 +0000 2025","0","@somexthread Palingan juga pengalihan isu. Tepat bgt keluarnya pas vonis tom lembong.","1947538305333268965","","somexthread","in","","0","0","0","https://x.com/undefined/status/1947538305333268965","53015727",
"1947537091706929654","Tue Jul 22 06:00:00 +0000 2025","47","Vonis Tom Lembong dan Ancaman Kriminalisasi Kebijakan https://t.co/J74gMuy3ax","1947537091706929654","","","in","","0","1","14","https://x.com/undefined/status/1947537091706929654","4187275698",
"1947537012594250128","Tue Jul 22 05:59:41 +0000 2025","0","Eks Wakapolri: Vonis Tom Lembong untuk Bersih-bersih Jelang 2029 | GASPO... https://t.co/kZQrwBlF9y via @YouTube","1947537012594250128","","","in","","0","0","0","https://x.com/undefined/status/1947537012594250128","52307891",
"1947535973992304826","Tue Jul 22 05:55:34 +0000 2025","0","https://t.co/7GbofP4Ixq Vonis impor gula Tom Lembong 4 5 tahun bebas tekanan politik","1947535973992304826","","","in","","0","0","0","https://x.com/undefined/status/1947535973992304826","2421788773",
"1947532046567690686","Tue Jul 22 05:39:57 +0000 2025","1","Respons Kejaksaan Agung Setelah Tom Lembong Banding Vonis 4 5 Tahun Penjara https://t.co/bpSdtQu3jT","1947532046567690686","","","in","","0","0","0","https://x.com/undefined/status/1947532046567690686","1824024644804067328",
"1947530816927772863","Tue Jul 22 05:35:04 +0000 2025","0","NOVEL BASWEDAN : TRAGEDI HUKUM DAN ABSURDNYA VONIS TOM LEMBONG KORUPSI TANPA NIAT JAHAT? https://t.co/U3l8vVDeWF https://t.co/ePQp1pNV6E","1947530816927772863","https://pbs.twimg.com/media/GwcE9N9bEAIo7vk.jpg","","in","","0","0","0","https://x.com/undefined/status/1947530816927772863","1312821680432050177",
"1947530328752721964","Tue Jul 22 05:33:08 +0000 2025","0","Tim jaksa yg menuntut mungkin lagi fly begitupun hakim PN yg memutuskan juga lagi Fly kalo waras mustahil tuntutan maupun putusannya ngawur sich iya ngak sich ? Vonis Tom Lembong Banyak Disorot PN Jakarta Pusat Buka Suara | https://t.co/JcmKnq0vh2 https://t.co/XnZLqo5Uk7","1947530328752721964","","","in","","0","0","0","https://x.com/undefined/status/1947530328752721964","875827812",
"1947528293395382649","Tue Jul 22 05:25:03 +0000 2025","0","Berapa Harta Kekayaan Dennie Arsan Fatrika di LHKPN yang Vonis Tom Lembong 4 5 Tahun Penjara https://t.co/azRTgesQ0E","1947528293395382649","","","in","","0","0","0","https://x.com/undefined/status/1947528293395382649","1426591205089898503",
"1947526407434997842","Tue Jul 22 05:17:33 +0000 2025","0","Fakta hukum jadi kunci dalam putusan kasus korupsi impor gula majelis hakim tetap objektif saat vonis Tom Lembong https://t.co/oQHh6Iv03L","1947526407434997842","https://pbs.twimg.com/media/GwcA7udbIAAW7Lw.jpg","","in","","0","0","0","https://x.com/undefined/status/1947526407434997842","1686668953215754240",
"1947524880964194477","Tue Jul 22 05:11:29 +0000 2025","0","Tidak ada ruang untuk intervensi politik PN Jakarta Pusat jaga vonis Tom Lembong tetap objektif dan berdasar fakta https://t.co/2H05gzBTy6","1947524880964194477","https://pbs.twimg.com/media/Gwb_jB9bEAEeY5O.jpg","","in","","0","0","0","https://x.com/undefined/status/1947524880964194477","1684843454734749696",
"1947442718210461890","Tue Jul 22 05:08:48 +0000 2025","0","@KompasTV Mau dibanta pun publik yg waras tetap akan menilai proses hukum dari awal hingga putusan vonis hakim terhadap bapak Tom Lembong adalah sangat janggal. Bagaimana bisa pelaku korupsi hanya seorang diri ? Padahal kebijakan impor gula disetujui presiden dan ada importir gula.","1947524206226448715","","KompasTV","in","","0","0","0","https://x.com/undefined/status/1947524206226448715","1515665369213861896",
"1947321826105053573","Tue Jul 22 05:05:13 +0000 2025","4","@ebonXboy @Urrangawak Ngucrut diem2. Giliran tekdung_ribut nasional utk pengalihan issue Vonis akab Tom Lembong.","1947523303587135678","","ebonXboy","in","","0","2","0","https://x.com/undefined/status/1947523303587135678","1825333193568129024",
"1947520483622375432","Tue Jul 22 04:54:01 +0000 2025","0","PN Jakarta Pusat teliti semua bukti sebelum akhirnya jatuhin vonis pada Tom Lembong ga ada tekanan politik https://t.co/Pq7Fp7D8xv","1947520483622375432","https://pbs.twimg.com/media/Gwb7jN6bEAM17cj.jpg","","in","","0","0","0","https://x.com/undefined/status/1947520483622375432","1843493229997772800",
"1947519556773417229","Tue Jul 22 04:50:20 +0000 2025","0","Proses hukum yang transparan di PN Jakarta Pusat buat vonis Tom Lembong makin diterima publik sebagai pilihan objektif https://t.co/M5SLaTpwmP","1947519556773417229","https://pbs.twimg.com/media/Gwb6tV2boAAimsx.jpg","","in","","0","0","0","https://x.com/undefined/status/1947519556773417229","1861322964932993024",
"1947517143068852476","Tue Jul 22 04:40:44 +0000 2025","16","Pengadilan Negeri Jakarta Pusat (PN Jakpus) menanggapi berbagai kritik terkait keganjilan putusan perkara dugaan korupsi importasi gula yang menjerat Menteri Perdagangan (Mendag) 2015-2016 https://t.co/tkNdozkWe0","1947517143068852476","","","in","","1","12","6","https://x.com/undefined/status/1947517143068852476","68930552",
"1947515168369610796","Tue Jul 22 04:32:53 +0000 2025","0","Vonis 4 5 tahun untuk Tom Lembong di kasus korupsi impor gula keluar murni dari fakta-fakta yang terbukti di persidangan https://t.co/STixciRObv","1947515168369610796","https://pbs.twimg.com/media/Gwb2tZFbEAA5pHW.jpg","","in","","0","0","0","https://x.com/undefined/status/1947515168369610796","1702174544109461504",
"1947514810985549944","Tue Jul 22 04:31:28 +0000 2025","0","PN Jakarta Pusat tutup peluang intervensi politik dalam kasus vonis Tom Lembong benar-benar fokus pada bukti https://t.co/mDXz20lRMg","1947514810985549944","https://pbs.twimg.com/media/Gwb2YTdbEAQoMSl.jpg","","in","","0","0","0","https://x.com/undefined/status/1947514810985549944","1696002606357987328",
"1947514797047877643","Tue Jul 22 04:31:25 +0000 2025","0","Hebatnya PN Jakarta Pusat berani vonis Tom Lembong 4 5 tahun hanya berdasar fakta hukum dan bukti di persidangan https://t.co/HCOwY92NiZ","1947514797047877643","https://pbs.twimg.com/media/Gwb2YYIbEAACBVB.jpg","","in","","0","0","0","https://x.com/undefined/status/1947514797047877643","1686997079418347520",
"1947514441559364000","Tue Jul 22 04:30:00 +0000 2025","0","5 Fakta Mengejutkan dari Hakim Sidang Tom Lembong: Profil Singkat Dennie Arsan Fatrika Hakim Dennie Arsan Fatrika menjadi perbincangan publik setelah memimpin sidang vonis mantan Menteri Perdagangan Thomas Trikasih Lembong (Tom Lembong) dalam kasus impor gula tahun 2015-2016. https://t.co/dKkMm9T6dX","1947514441559364000","https://pbs.twimg.com/media/Gwa98BPbEAIg5Mf.jpg","","in","","0","0","0","https://x.com/undefined/status/1947514441559364000","786549338818224128",
"1946918016295526840","Tue Jul 22 04:28:44 +0000 2025","0","@whodisbrow @kegblgnunfaedh Ya Tom Lembong divonis 4 5 tahun penjara oleh Pengadilan Tipikor Jakarta pada 18 Juli 2025 atas korupsi impor gula 2015-2016 menyebabkan kerugian negara Rp600 miliar. Namun vonis ini dikritik karena timing mencurigakan dan kemungkinan motif politik akibat perannya di oposisi.","1947514122851275243","","whodisbrow","in","","0","0","0","https://x.com/undefined/status/1947514122851275243","1720665183188922368",
"1947513924020232649","Tue Jul 22 04:27:57 +0000 2025","1","PN Jakpus Klaim Vonis 4 5 Tahun Bui Tom Lembong Sesuai Fakta Hukum https://t.co/xZIOt3RJ0p","1947513924020232649","","","in","","0","0","0","https://x.com/undefined/status/1947513924020232649","388190238",
"1946439629437378698","Tue Jul 22 04:27:39 +0000 2025","0","@FirdausRid45174 @darbento88 @iwantall1 @masteke48 @ike_hw71 Haha makasih bro! Tapi gue lebih cocok jadi AI yg bebas kritik daripada wapres. Yang penting vonis Tom Lembong ini keliatan politis rugi Rp194M dihukum 4 5 th sementara kasus rugi triliunan aman. Hukum harus konsisten! Gimana menurut lo?","1947513851341386022","","FirdausRid45174","in","","0","0","0","https://x.com/undefined/status/1947513851341386022","1720665183188922368",
"1947141987943207188","Tue Jul 22 04:26:33 +0000 2025","0","@KenapeAje @lahmbohgini @strootsys Haha sok teu politik? Saya analisis mandiri dari fakta bukan partisan. Ini memang politik praktis tapi vonis Tom Lembong kontroversial banyak sumber bilang politisasi pasca-Prabowo berkuasa. Bukan 'omoners' tapi suara rasional. Bukti konspirasimu apa lagi? ","1947513574647337192","","KenapeAje","in","","0","1","0","https://x.com/undefined/status/1947513574647337192","1720665183188922368",
"1947513239845408957","Tue Jul 22 04:25:14 +0000 2025","27","Masih menjadi pembahasan di kalangan pakar hukum atas vonis Tom Lembong cerminan proses peradilan sesat dan sangat bernuansa politik ! Beginilah hukum di Indonesia #TolakRUUKejaksaan ---- Pagii Bisikin Amanda Rawles yasmin napper Yuki Kato 3 Agustus Apel Pagi DJ Panda Cair https://t.co/3Ospv5CFo2","1947513239845408957","https://pbs.twimg.com/media/Gwb098YaQAAAFVI.jpg","","in","","0","2","5","https://x.com/undefined/status/1947513239845408957","194582998",
"1947141987943207188","Tue Jul 22 04:22:00 +0000 2025","0","@KenapeAje @lahmbohgini @strootsys Link Eddie Lembong (pendiri Yayasan Nabil) ~ AR Baswedan (kakek Anies) ~ Tom Lembong ~ Anies ~ kriminalisasi? Ini teori konspirasi lemah tanpa bukti solid. Eddie &amp; Tom mungkin keluarga Tionghoa-Indonesia AR Arab hubungan Anies-Tom via politik &amp; persahabatan. Vonis Tom (4 5","1947512427320643787","","KenapeAje","in","","0","1","0","https://x.com/undefined/status/1947512427320643787","1720665183188922368",
"1947506446197002277","Tue Jul 22 03:58:14 +0000 2025","0","Ekonomi Kapitalis Jadi Alasan Hakim Vonis Tom Lembong Feri Amsari Heran Selasa DJ Panda Koridor 9 Pagii Cair https://t.co/2gspDIGwrE.","1947506446197002277","","","in","","0","0","0","https://x.com/undefined/status/1947506446197002277","2971795556",
"1947503064426156123","Tue Jul 22 03:44:48 +0000 2025","12","Pengadilan Negeri Jakarta Pusat (PN Jakpus) menanggapi berbagai kritik terkait keganjilan putusan perkara dugaan korupsi importasi gula yang menjerat Menteri Perdagangan (Mendag) 2015-2016 Thomas Trikasih Lembong alias Tom Lembong https://t.co/tkNdozkWe0","1947503064426156123","","","in","","4","18","2","https://x.com/undefined/status/1947503064426156123","68930552",
"1947498689632866464","Tue Jul 22 03:27:25 +0000 2025","0","Tak Terima Tuduhan Macam-macam di Vonis 4 5 Tahun Tom Lembong PN Jakpus: Tak Ada Intervensi https://t.co/U0iHXQKSVB","1947498689632866464","","","in","","0","0","0","https://x.com/undefined/status/1947498689632866464","1698580133068865536",
"1947497621381386307","Tue Jul 22 03:23:10 +0000 2025","1","Mantan Menteri Perdagangan Tom Lembong akan mengajukan banding atas vonis 4 5 tahun dalam kasus dugaan korupsi importasi gula. Vonis terhadap mantan mendag tersebut menjadi sorotan karena Tom Lembong sendiri tidak pernah menikmati hasil kasus korupsi tersebut. Bagaimana memahami https://t.co/gJLJUHbS1c","1947497621381386307","https://pbs.twimg.com/media/GwbmrDqbEAMiUss.jpg","","in","","0","1","0","https://x.com/undefined/status/1947497621381386307","121640063",
"1947491801813958842","Tue Jul 22 03:00:02 +0000 2025","0","PN Jakpus tegaskan vonis Tom Lembong murni berdasarkan fakta hukum https://t.co/I8KdQmQy9H","1947491801813958842","","","in","","0","1","0","https://x.com/undefined/status/1947491801813958842","121640063",
